TITLE	CA
DATA TYPE	INFRARED SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	24/11/05
TIME	12:01:37
SPECTROMETER/DATA SYSTEM	
LOCALE	3082
RESOLUTION	
DELTAX	0,964233
XUNITS	1/CM
YUNITS	TRANSMITTANCE
FIRSTX	  399,1927
LASTX	 4000,6047
NPOINTS	    3736
FIRSTY	    68,00873
MAXY	    99,03922
MINY	    16,35128
XYDATA
1633,4115	33,8799
1634,3757	33,7289
1635,3400	33,5943
1636,3042	33,4933
1637,2684	33,4241
1638,2327	33,3733
1639,1969	33,3367
1640,1611	33,3165
1641,1254	33,3115
1642,0896	33,3183
1643,0538	33,3429
1644,0181	33,4208
1644,9823	33,6314
1645,9465	34,0525
1646,9108	34,6215
1647,8750	35,1232
1648,8392	35,4318
1649,8035	35,6077
1650,7677	35,8194
1651,7319	36,3351
1652,6962	37,4588
1653,6604	39,0451
1654,6246	40,3911
1655,5889	41,2403
1656,5531	41,8238
1657,5173	42,3517
1658,4816	42,929
1659,4458	43,6255
1660,4100	44,514
1661,3743	45,6367
1662,3385	46,9102
1663,3027	48,1235
1664,2670	49,1098
1665,2312	49,8651
1666,1954	50,5066
1667,1597	51,1991
1668,1239	52,0981
1669,0881	53,2487
1670,0524	54,4837
1671,0166	55,5498
1671,9808	56,3782
1672,9451	57,1054
1673,9093	57,9033
1674,8735	58,8545
1675,8378	59,9085
1676,8020	60,9323
1677,7662	61,8251
1678,7305	62,5776
1679,6947	63,248
1680,6589	63,9389
1681,6232	64,8109
1682,5874	66,0692
1683,5516	67,7578
1684,5159	69,493
1685,4801	70,8307
1686,4443	71,7721
1687,4086	72,5514
1688,3728	73,3323
1689,3370	74,1497
1690,3013	74,9579
1691,2655	75,7003
1692,2297	76,362
1693,1940	76,9844
1694,1582	77,6451
1695,1224	78,4169
1696,0867	79,3201
1697,0509	80,2991
1698,0151	81,2707
1698,9794	82,2003
1699,9436	83,0875
1700,9078	83,9013
1701,8721	84,6007
1702,8363	85,197
1703,8005	85,7634
1704,7648	86,3909
1705,7290	87,1196
1706,6932	87,9001
1707,6575	88,6362
1708,6217	89,2714
1709,5859	89,8192
1710,5502	90,3249
1711,5144	90,8196
1712,4786	91,3049
1713,4429	91,7667
1714,4071	92,2083
1715,3713	92,6801
1716,3356	93,2478
1717,2998	93,8712
1718,2640	94,4026
1719,2283	94,777
1720,1925	95,0469
1721,1567	95,2857
1722,1210	95,5378
1723,0852	95,8126
1724,0494	96,0946
1725,0137	96,3609
1725,9779	96,5987
1726,9421	96,8094
1727,9064	96,9997
1728,8706	97,1733
1729,8348	97,3308
1730,7991	97,4767
1731,7633	97,6259
1732,7275	97,7935
1733,6918	97,9696
1734,6560	98,1175
1735,6202	98,216
1736,5845	98,2781
1737,5487	98,3278
1738,5129	98,3833
1739,4772	98,451
1740,4414	98,5269
1741,4056	98,601
1742,3699	98,6655
1743,3341	98,7187
1744,2983	98,7622
1745,2626	98,7961
1746,2268	98,818
1747,1910	98,8272
1748,1553	98,8291
1749,1195	98,8366
1750,0837	98,8608
1751,0480	98,8996
1752,0122	98,9408
1752,9764	98,9742
1753,9407	98,9963
1754,9049	99,0079
1755,8691	99,0115
1756,8334	99,0096
1757,7976	99,0039
1758,7618	98,9952
1759,7261	98,9834
1760,6903	98,9692
1761,6545	98,9538
1762,6188	98,9386
1763,5830	98,9238
1764,5472	98,9084
1765,5115	98,8906
1766,4757	98,869
1767,4399	98,8427
1768,4042	98,8126
1769,3684	98,7824
1770,3326	98,7593
1771,2969	98,7521
1772,2611	98,7627
1773,2253	98,7815
1774,1896	98,7946
1775,1538	98,7947
1776,1180	98,7824
1777,0823	98,7615
1778,0465	98,737
1779,0107	98,7146
1779,9750	98,6992
1780,9392	98,6941
1781,9034	98,7164
1782,8677	98,7625
1783,8319	98,8032
1784,7961	98,8315
1785,7604	98,8462
1786,7246	98,8517
1787,6888	98,8555
1788,6531	98,8635
1789,6173	98,8772
1790,5815	98,8931
1791,5458	98,9041
1792,5100	98,906
1793,4742	98,9037
1794,4385	98,9059
1795,4027	98,9165
1796,3669	98,9329
1797,3312	98,9489
1798,2954	98,957
1799,2596	98,952
1800,2239	98,9341
1801,1881	98,9101
1802,1523	98,8887
1803,1166	98,8748
1804,0808	98,8675
1805,0450	98,8626
1806,0093	98,8565
1806,9735	98,8478
1807,9377	98,8382
1808,9020	98,8318
1809,8662	98,8334
1810,8304	98,8446
1811,7947	98,8619
1812,7589	98,8781
1813,7231	98,8869
1814,6874	98,8847
1815,6516	98,8709
1816,6158	98,8469
1817,5801	98,8151
1818,5443	98,7778
1819,5085	98,7367
1820,4728	98,6937
1821,4370	98,6522
1822,4012	98,618
1823,3655	98,5969
1824,3297	98,5912
1825,2939	98,5963
1826,2582	98,6031
1827,2224	98,6033
1828,1866	98,593
1829,1509	98,5732
1830,1151	98,5469
1831,0793	98,5172
1832,0436	98,4866
1833,0078	98,4572
1833,9720	98,4314
1834,9363	98,411
1835,9005	98,3952
1836,8647	98,3799
1837,8290	98,3595
1838,7932	98,3302
1839,7574	98,2928
1840,7217	98,2511
1841,6859	98,2098
1842,6501	98,1735
1843,6144	98,1447
1844,5786	98,1218
1845,5428	98,0991
1846,5071	98,071
1847,4713	98,0361
1848,4355	97,9968
1849,3998	97,9586
1850,3640	97,9279
1851,3282	97,9091
1852,2925	97,9025
1853,2567	97,9027
1854,2209	97,9015
1855,1852	97,8917
1856,1494	97,871
1857,1136	97,8432
1858,0779	97,8151
1859,0421	97,7926
1860,0063	97,7775
1860,9706	97,7666
1861,9348	97,7543
1862,8990	97,7354
1863,8633	97,7078
1864,8275	97,6727
1865,7917	97,6351
1866,7560	97,6041
1867,7202	97,5884
1868,6844	97,5875
1869,6487	97,5866
1870,6129	97,5676
1871,5771	97,5235
1872,5414	97,4602
1873,5056	97,3907
1874,4698	97,3289
1875,4341	97,284
1876,3983	97,2565
1877,3625	97,238
1878,3268	97,2168
1879,2910	97,1857
1880,2552	97,1452
1881,2195	97,1009
1882,1837	97,0592
1883,1479	97,0235
1884,1122	96,994
1885,0764	96,9682
1886,0406	96,9422
1887,0049	96,9102
1887,9691	96,8652
1888,9333	96,8025
1889,8976	96,7241
1890,8618	96,6404
1891,8260	96,5647
1892,7903	96,5066
1893,7545	96,469
1894,7188	96,4476
1895,6830	96,4334
1896,6472	96,4158
1897,6115	96,3877
1898,5757	96,3474
1899,5399	96,2983
1900,5042	96,246
1901,4684	96,1953
1902,4326	96,1489
1903,3969	96,107
1904,3611	96,0685
1905,3253	96,0327
1906,2896	95,9998
1907,2538	95,9698
1908,2180	95,9402
1909,1823	95,9052
1910,1465	95,8577
1911,1107	95,7938
1912,0750	95,7158
1913,0392	95,6314
1914,0034	95,5503
1914,9677	95,4809
1915,9319	95,4279
1916,8961	95,3896
1917,8604	95,3587
1918,8246	95,3275
1919,7888	95,2949
1920,7531	95,2678
1921,7173	95,2558
1922,6815	95,2627
1923,6458	95,2809
1924,6100	95,2939
1925,5742	95,2853
1926,5385	95,2475
1927,5027	95,182
1928,4669	95,0962
1929,4312	94,9996
1930,3954	94,9022
1931,3596	94,8149
1932,3239	94,7471
1933,2881	94,704
1934,2523	94,6833
1935,2166	94,6761
1936,1808	94,6714
1937,1450	94,6637
1938,1093	94,6564
1939,0735	94,6581
1940,0377	94,6736
1941,0020	94,6958
1941,9662	94,7051
1942,9304	94,6792
1943,8947	94,609
1944,8589	94,5034
1945,8231	94,3786
1946,7874	94,2477
1947,7516	94,1196
1948,7158	94,0055
1949,6801	93,9224
1950,6443	93,8879
1951,6085	93,9087
1952,5728	93,9713
1953,5370	94,0437
1954,5012	94,0885
1955,4655	94,079
1956,4297	94,008
1957,3939	93,8859
1958,3582	93,7326
1959,3224	93,5728
1960,2866	93,4365
1961,2509	93,3566
1962,2151	93,3594
1963,1793	93,4489
1964,1436	93,5953
1965,1078	93,7344
1966,0720	93,7847
1967,0363	93,6838
1968,0005	93,4286
1968,9647	93,0842
1969,9290	92,7511
1970,8932	92,5171
1971,8574	92,4264
1972,8217	92,468
1973,7859	92,5783
1974,7501	92,6595
1975,7144	92,6184
1976,6786	92,4191
1977,6428	92,1132
1978,6071	91,8184
1979,5713	91,6529
1980,5355	91,6751
1981,4998	91,8642
1982,4640	92,1403
1983,4282	92,4009
1984,3925	92,5585
1985,3567	92,5671
1986,3209	92,431
1987,2852	92,1936
1988,2494	91,9155
1989,2136	91,6559
1990,1779	91,4623
1991,1421	91,3629
1992,1063	91,3592
1993,0706	91,4229
1994,0348	91,5078
1994,9990	91,5706
1995,9633	91,588
1996,9275	91,561
1997,8917	91,5081
1998,8560	91,4511
1999,8202	91,4003
2000,7844	91,3473
2001,7487	91,2722
2002,7129	91,1601
2003,6771	91,0158
2004,6414	90,8658
2005,6056	90,7469
2006,5698	90,6847
2007,5341	90,6783
2008,4983	90,6995
2009,4625	90,7091
2010,4268	90,6751
2011,3910	90,5826
2012,3552	90,4345
2013,3195	90,2474
2014,2837	90,0501
2015,2479	89,8801
2016,2122	89,7741
2017,1764	89,7491
2018,1406	89,7872
2019,1049	89,8393
2020,0691	89,8517
2021,0333	89,7973
2021,9976	89,6922
2022,9618	89,5884
2023,9260	89,5468
2024,8903	89,6007
2025,8545	89,7302
2026,8187	89,8651
2027,7830	89,9193
2028,7472	89,8385
2029,7114	89,6332
2030,6757	89,377
2031,6399	89,1715
2032,6041	89,0934
2033,5684	89,1545
2034,5326	89,2962
2035,4968	89,425
2036,4611	89,4649
2037,4253	89,3932
2038,3895	89,2419
2039,3538	89,0728
2040,3180	88,9457
2041,2822	88,8932
2042,2465	88,9096
2043,2107	88,9559
2044,1749	88,9775
2045,1392	88,9292
2046,1034	88,7972
2047,0676	88,6117
2048,0320	88,4378
2048,9961	88,3414
2049,9604	88,3526
2050,9246	88,4502
2051,8889	88,5768
2052,8530	88,6697
2053,8174	88,6893
2054,7815	88,6319
2055,7458	88,5243
2056,7100	88,4034
2057,6743	88,2964
2058,6384	88,2125
2059,6028	88,1505
2060,5669	88,1096
2061,5313	88,0926
2062,4954	88,0995
2063,4597	88,1182
2064,4238	88,1255
2065,3882	88,0999
2066,3523	88,0378
2067,3167	87,9581
2068,2808	87,8899
2069,2451	87,8521
2070,2092	87,8412
2071,1736	87,8331
2072,1377	87,7982
2073,1021	87,7191
2074,0662	87,5982
2075,0305	87,4546
2075,9946	87,314
2076,9590	87,2001
2077,9231	87,1303
2078,8875	87,1137
2079,8516	87,1478
2080,8159	87,2168
2081,7800	87,294
2082,7444	87,3508
2083,7085	87,368
2084,6729	87,3414
2085,6370	87,2795
2086,6013	87,1954
2087,5654	87,1002
2088,5298	87,0041
2089,4939	86,9201
2090,4583	86,8655
2091,4224	86,8555
2092,3867	86,8923
2093,3508	86,9585
2094,3152	87,0225
2095,2793	87,0532
2096,2437	87,0369
2097,2078	86,9818
2098,1721	86,909
2099,1362	86,8351
2100,1006	86,764
2101,0647	86,69
2102,0291	86,6088
2102,9932	86,5261
2103,9575	86,4555
2104,9216	86,4096
2105,8860	86,391
2106,8501	86,3913
2107,8145	86,3962
2108,7786	86,3943
2109,7429	86,3807
2110,7070	86,3573
2111,6714	86,3285
2112,6355	86,2987
2113,5999	86,2718
2114,5640	86,2516
2115,5283	86,2404
2116,4924	86,2375
2117,4568	86,2386
2118,4209	86,2375
2119,3853	86,2309
2120,3494	86,2209
2121,3137	86,2147
2122,2778	86,219
2123,2422	86,2348
2124,2063	86,2549
2125,1707	86,2685
2126,1348	86,2701
2127,0991	86,2658
2128,0632	86,2715
2129,0276	86,3031
2129,9917	86,363
2130,9561	86,4317
2131,9202	86,4727
2132,8845	86,4491
2133,8486	86,345
2134,8130	86,1791
2135,7771	85,9989
2136,7415	85,8565
2137,7056	85,7819
2138,6699	85,7701
2139,6340	85,7903
2140,5984	85,8076
2141,5625	85,8024
2142,5269	85,7763
2143,4910	85,7432
2144,4553	85,714
2145,4194	85,6868
2146,3838	85,6495
2147,3479	85,5924
2148,3123	85,5212
2149,2764	85,4601
2150,2407	85,441
2151,2048	85,4833
2152,1692	85,5773
2153,1333	85,6787
2154,0977	85,7179
2155,0618	85,6234
2156,0261	85,3554
2156,9902	84,9409
2157,9546	84,49
2158,9187	84,1606
2159,8831	84,0709
2160,8472	84,2257
2161,8115	84,5234
2162,7756	84,8269
2163,7400	85,0328
2164,7041	85,1028
2165,6685	85,0601
2166,6326	84,9617
2167,5969	84,8643
2168,5610	84,7993
2169,5254	84,7686
2170,4895	84,757
2171,4539	84,7486
2172,4180	84,7372
2173,3823	84,7262
2174,3464	84,7244
2175,3108	84,7421
2176,2749	84,7919
2177,2393	84,8882
2178,2034	85,0412
2179,1677	85,2426
2180,1318	85,4525
2181,0962	85,6017
2182,0603	85,618
2183,0247	85,4678
2183,9888	85,1848
2184,9531	84,8638
2185,9172	84,6167
2186,8816	84,5206
2187,8457	84,5867
2188,8101	84,7663
2189,7742	84,9834
2190,7385	85,1717
2191,7026	85,2952
2192,6670	85,3446
2193,6311	85,3225
2194,5955	85,2338
2195,5596	85,0893
2196,5239	84,9153
2197,4880	84,754
2198,4524	84,6494
2199,4165	84,6257
2200,3809	84,6763
2201,3450	84,7695
2202,3093	84,8691
2203,2734	84,952
2204,2378	85,0122
2205,2019	85,0521
2206,1663	85,0715
2207,1304	85,0664
2208,0947	85,0374
2209,0588	84,9977
2210,0232	84,9698
2210,9873	84,9711
2211,9517	84,9984
2212,9158	85,0259
2213,8801	85,0189
2214,8442	84,9568
2215,8086	84,8482
2216,7727	84,729
2217,7371	84,6431
2218,7012	84,6199
2219,6655	84,6592
2220,6296	84,7341
2221,5940	84,8061
2222,5581	84,843
2223,5225	84,8321
2224,4866	84,7811
2225,4509	84,711
2226,4150	84,647
2227,3794	84,61
2228,3435	84,6126
2229,3079	84,6581
2230,2720	84,739
2231,2363	84,8374
2232,2004	84,9276
2233,1648	84,9852
2234,1289	84,9976
2235,0933	84,9709
2236,0574	84,9257
2237,0217	84,8849
2237,9858	84,8594
2238,9502	84,8429
2239,9143	84,8202
2240,8787	84,7817
2241,8428	84,7342
2242,8071	84,6975
2243,7712	84,6895
2244,7356	84,7112
2245,6997	84,7431
2246,6641	84,7571
2247,6282	84,7338
2248,5925	84,6754
2249,5566	84,6018
2250,5210	84,5377
2251,4851	84,4971
2252,4495	84,4782
2253,4136	84,4689
2254,3779	84,4579
2255,3420	84,4421
2256,3064	84,4264
2257,2705	84,4169
2258,2349	84,4147
2259,1990	84,4141
2260,1633	84,4066
2261,1274	84,3859
2262,0918	84,3522
2263,0559	84,3116
2264,0203	84,2738
2264,9844	84,248
2265,9487	84,2382
2266,9128	84,2413
2267,8772	84,2476
2268,8413	84,2454
2269,8057	84,227
2270,7698	84,1937
2271,7341	84,1563
2272,6982	84,1289
2273,6626	84,1206
2274,6267	84,1291
2275,5911	84,1412
2276,5552	84,1391
2277,5195	84,11
2278,4836	84,0514
2279,4480	83,9709
2280,4121	83,8824
2281,3765	83,8001
2282,3406	83,7355
2283,3049	83,696
2284,2690	83,6849
2285,2334	83,6997
2286,1975	83,7322
2287,1619	83,7702
2288,1260	83,8004
2289,0903	83,8134
2290,0544	83,8056
2291,0188	83,7787
2291,9829	83,7374
2292,9473	83,6874
2293,9114	83,635
2294,8757	83,5881
2295,8398	83,5556
2296,8042	83,5448
2297,7683	83,5578
2298,7327	83,5881
2299,6968	83,6216
2300,6611	83,6413
2301,6252	83,6352
2302,5896	83,601
2303,5537	83,5475
2304,5181	83,4905
2305,4822	83,4461
2306,4465	83,4246
2307,4106	83,427
2308,3750	83,4461
2309,3391	83,47
2310,3035	83,4872
2311,2676	83,4906
2312,2319	83,4788
2313,1960	83,4564
2314,1604	83,4317
2315,1245	83,4133
2316,0889	83,4064
2317,0530	83,4091
2318,0173	83,4108
2318,9814	83,3942
2319,9458	83,344
2320,9099	83,2577
2321,8743	83,1524
2322,8384	83,0581
2323,8027	83,002
2324,7668	82,9952
2325,7312	83,0299
2326,6953	83,0877
2327,6597	83,1493
2328,6238	83,203
2329,5881	83,2465
2330,5522	83,282
2331,5166	83,308
2332,4807	83,316
2333,4451	83,2944
2334,4092	83,2377
2335,3735	83,1514
2336,3376	83,0506
2337,3020	82,9526
2338,2661	82,8696
2339,2305	82,8056
2340,1946	82,7605
2341,1589	82,7379
2342,1230	82,7473
2343,0874	82,7958
2344,0515	82,8702
2345,0159	82,9351
2345,9800	82,9556
2346,9443	82,9233
2347,9084	82,8544
2348,8728	82,7726
2349,8369	82,6954
2350,8013	82,6298
2351,7654	82,5754
2352,7297	82,5306
2353,6938	82,4967
2354,6582	82,4776
2355,6223	82,4738
2356,5867	82,4795
2357,5508	82,4833
2358,5151	82,4689
2359,4792	82,4193
2360,4436	82,3269
2361,4077	82,2027
2362,3721	82,0757
2363,3362	81,9801
2364,3005	81,938
2365,2646	81,9492
2366,2290	81,9938
2367,1931	82,0454
2368,1575	82,0842
2369,1216	82,1025
2370,0859	82,1025
2371,0500	82,0901
2372,0144	82,0696
2372,9785	82,0414
2373,9429	82,0031
2374,9070	81,9518
2375,8713	81,8869
2376,8354	81,8115
2377,7998	81,7309
2378,7639	81,6505
2379,7283	81,574
2380,6924	81,5029
2381,6567	81,4372
2382,6208	81,3779
2383,5852	81,3264
2384,5493	81,2851
2385,5137	81,2547
2386,4778	81,2332
2387,4421	81,2154
2388,4063	81,1946
2389,3706	81,1651
2390,3347	81,1246
2391,2991	81,0762
2392,2632	81,0265
2393,2275	80,9832
2394,1917	80,9506
2395,1560	80,9279
2396,1201	80,9082
2397,0845	80,8826
2398,0486	80,8441
2399,0129	80,7918
2399,9771	80,7314
2400,9414	80,672
2401,9055	80,6213
2402,8699	80,5814
2403,8340	80,5474
2404,7983	80,5109
2405,7625	80,4643
2406,7268	80,4057
2407,6909	80,3397
2408,6553	80,275
2409,6194	80,22
2410,5837	80,1785
2411,5479	80,1477
2412,5122	80,1204
2413,4763	80,0887
2414,4407	80,0482
2415,4048	79,9993
2416,3691	79,9469
2417,3333	79,8968
2418,2976	79,8526
2419,2617	79,8148
2420,2261	79,7809
2421,1902	79,7473
2422,1545	79,7114
2423,1187	79,6716
2424,0830	79,627
2425,0471	79,5779
2426,0115	79,5247
2426,9756	79,4692
2427,9399	79,4138
2428,9041	79,3613
2429,8684	79,3139
2430,8325	79,2718
2431,7969	79,2332
2432,7610	79,1945
2433,7253	79,1516
2434,6895	79,1013
2435,6538	79,0424
2436,6179	78,9765
2437,5823	78,9076
2438,5464	78,8401
2439,5107	78,7777
2440,4749	78,7215
2441,4392	78,6704
2442,4033	78,622
2443,3677	78,575
2444,3318	78,5296
2445,2961	78,4875
2446,2603	78,4493
2447,2246	78,4127
2448,1887	78,3728
2449,1531	78,3244
2450,1172	78,2657
2451,0815	78,1998
2452,0457	78,1337
2453,0100	78,0741
2453,9741	78,0233
2454,9385	77,9789
2455,9026	77,9364
2456,8669	77,8943
2457,8311	77,8548
2458,7954	77,8222
2459,7595	77,7971
2460,7239	77,7737
2461,6880	77,7413
2462,6523	77,6908
2463,6165	77,6208
2464,5808	77,5396
2465,5449	77,4611
2466,5093	77,3973
2467,4734	77,3521
2468,4377	77,3205
2469,4019	77,2926
2470,3662	77,259
2471,3303	77,215
2472,2947	77,1618
2473,2588	77,1041
2474,2231	77,0472
2475,1873	76,9944
2476,1516	76,9455
2477,1157	76,8975
2478,0801	76,8467
2479,0442	76,791
2480,0085	76,7322
2480,9727	76,6758
2481,9370	76,6282
2482,9011	76,5933
2483,8655	76,5703
2484,8296	76,5536
2485,7939	76,5353
2486,7581	76,5079
2487,7224	76,4672
2488,6865	76,4119
2489,6509	76,3442
2490,6150	76,2692
2491,5793	76,1952
2492,5435	76,1322
2493,5078	76,0891
2494,4719	76,07
2495,4363	76,0702
2496,4004	76,077
2497,3647	76,0743
2498,3289	76,0491
2499,2932	75,9979
2500,2573	75,9285
2501,2217	75,8556
2502,1858	75,794
2503,1501	75,7517
2504,1143	75,727
2505,0786	75,7106
2506,0427	75,6914
2507,0071	75,6617
2507,9712	75,6192
2508,9355	75,5657
2509,8997	75,505
2510,8640	75,44
2511,8281	75,374
2512,7925	75,312
2513,7566	75,2614
2514,7209	75,23
2515,6851	75,2218
2516,6494	75,2331
2517,6135	75,2515
2518,5779	75,261
2519,5420	75,2488
2520,5063	75,2112
2521,4705	75,1552
2522,4348	75,0935
2523,3989	75,0373
2524,3633	74,9911
2525,3274	74,9516
2526,2917	74,9126
2527,2559	74,8703
2528,2202	74,8262
2529,1843	74,7864
2530,1487	74,7569
2531,1128	74,739
2532,0771	74,7278
2533,0413	74,7139
2534,0056	74,6879
2534,9697	74,6442
2535,9341	74,5835
2536,8982	74,5112
2537,8625	74,4354
2538,8267	74,3631
2539,7910	74,2982
2540,7551	74,2423
2541,7195	74,1948
2542,6836	74,1556
2543,6479	74,1247
2544,6121	74,1018
2545,5764	74,0846
2546,5405	74,0692
2547,5049	74,0503
2548,4690	74,0241
2549,4333	73,9897
2550,3975	73,9493
2551,3618	73,9065
2552,3259	73,864
2553,2903	73,8225
2554,2544	73,7821
2555,2188	73,7434
2556,1829	73,7087
2557,1472	73,6812
2558,1113	73,6622
2559,0757	73,6492
2560,0398	73,6358
2561,0042	73,614
2561,9683	73,5785
2562,9326	73,5294
2563,8967	73,4728
2564,8611	73,4173
2565,8252	73,3696
2566,7896	73,3308
2567,7537	73,2964
2568,7180	73,2598
2569,6821	73,217
2570,6465	73,1697
2571,6106	73,1245
2572,5750	73,0889
2573,5391	73,066
2574,5034	73,0527
2575,4675	73,0405
2576,4319	73,0205
2577,3960	72,9874
2578,3604	72,9425
2579,3245	72,8919
2580,2888	72,8431
2581,2529	72,8021
2582,2173	72,7705
2583,1814	72,7456
2584,1458	72,7214
2585,1099	72,6908
2586,0742	72,6477
2587,0383	72,59
2588,0027	72,522
2588,9668	72,454
2589,9312	72,3989
2590,8953	72,3667
2591,8596	72,358
2592,8237	72,3629
2593,7881	72,3648
2594,7522	72,3489
2595,7166	72,3099
2596,6807	72,2544
2597,6450	72,1963
2598,6091	72,1481
2599,5735	72,1137
2600,5376	72,0871
2601,5020	72,0578
2602,4661	72,0171
2603,4304	71,9631
2604,3945	71,9004
2605,3589	71,8362
2606,3230	71,7777
2607,2874	71,7295
2608,2515	71,6945
2609,2158	71,6737
2610,1799	71,6651
2611,1443	71,663
2612,1084	71,6589
2613,0728	71,6447
2614,0369	71,6157
2615,0012	71,5734
2615,9653	71,523
2616,9297	71,471
2617,8938	71,4213
2618,8582	71,3754
2619,8223	71,3323
2620,7866	71,2911
2621,7507	71,2505
2622,7151	71,2091
2623,6792	71,1651
2624,6436	71,1178
2625,6077	71,069
2626,5720	71,0227
2627,5361	70,9834
2628,5005	70,9525
2629,4646	70,9273
2630,4290	70,9016
2631,3931	70,8698
2632,3574	70,8297
2633,3215	70,784
2634,2859	70,7382
2635,2500	70,6964
2636,2144	70,6599
2637,1785	70,6264
2638,1428	70,5931
2639,1069	70,558
2640,0713	70,5216
2641,0354	70,4852
2641,9998	70,4504
2642,9639	70,4178
2643,9282	70,3875
2644,8923	70,3593
2645,8567	70,3332
2646,8208	70,3091
2647,7852	70,286
2648,7493	70,2627
2649,7136	70,2379
2650,6777	70,2111
2651,6421	70,1826
2652,6062	70,1532
2653,5706	70,1237
2654,5347	70,0949
2655,4990	70,0674
2656,4631	70,0419
2657,4275	70,0192
2658,3916	69,9994
2659,3560	69,9819
2660,3201	69,9655
2661,2844	69,9488
2662,2485	69,9311
2663,2129	69,9126
2664,1770	69,8934
2665,1414	69,8735
2666,1055	69,8523
2667,0698	69,8287
2668,0339	69,8025
2668,9983	69,7741
2669,9624	69,7453
2670,9268	69,7179
2671,8909	69,6931
2672,8552	69,6711
2673,8193	69,6509
2674,7837	69,6308
2675,7478	69,6084
2676,7122	69,5804
2677,6763	69,5439
2678,6406	69,4977
2679,6047	69,4437
2680,5691	69,3874
2681,5332	69,3361
2682,4976	69,2957
2683,4617	69,2677
2684,4260	69,2484
2685,3901	69,2313
2686,3545	69,2105
2687,3186	69,1837
2688,2830	69,1523
2689,2471	69,1191
2690,2114	69,0854
2691,1755	69,0503
2692,1399	69,0116
2693,1040	68,9684
2694,0684	68,9226
2695,0325	68,8777
2695,9968	68,8374
2696,9609	68,8025
2697,9253	68,7712
2698,8894	68,7397
2699,8538	68,7043
2700,8179	68,6637
2701,7822	68,6192
2702,7463	68,5736
2703,7107	68,5301
2704,6748	68,49
2705,6392	68,452
2706,6033	68,4132
2707,5676	68,3703
2708,5317	68,3224
2709,4961	68,2707
2710,4602	68,2181
2711,4246	68,1673
2712,3887	68,1187
2713,3530	68,0713
2714,3171	68,024
2715,2815	67,9771
2716,2456	67,933
2717,2100	67,8952
2718,1741	67,8657
2719,1384	67,844
2720,1025	67,8269
2721,0669	67,809
2722,0310	67,7847
2722,9954	67,7494
2723,9595	67,7017
2724,9238	67,644
2725,8879	67,5828
2726,8523	67,5259
2727,8164	67,4796
2728,7808	67,4451
2729,7449	67,4179
2730,7092	67,3895
2731,6733	67,3518
2732,6377	67,3013
2733,6018	67,2401
2734,5662	67,1746
2735,5303	67,1121
2736,4946	67,0576
2737,4587	67,0126
2738,4231	66,9755
2739,3872	66,943
2740,3516	66,9117
2741,3157	66,8789
2742,2800	66,8432
2743,2441	66,8044
2744,2085	66,7629
2745,1726	66,7195
2746,1370	66,6747
2747,1011	66,6282
2748,0654	66,5798
2749,0295	66,5291
2749,9939	66,4764
2750,9580	66,4224
2751,9224	66,3681
2752,8865	66,3141
2753,8508	66,2611
2754,8149	66,2098
2755,7793	66,1607
2756,7434	66,1137
2757,7078	66,0677
2758,6719	66,0208
2759,6362	65,9707
2760,6003	65,9167
2761,5647	65,8596
2762,5288	65,8027
2763,4932	65,7495
2764,4573	65,703
2765,4216	65,6634
2766,3857	65,629
2767,3501	65,5963
2768,3142	65,5621
2769,2786	65,5247
2770,2427	65,4836
2771,2070	65,4395
2772,1711	65,393
2773,1355	65,3441
2774,0996	65,292
2775,0640	65,2364
2776,0281	65,1776
2776,9924	65,1172
2777,9565	65,058
2778,9209	65,0026
2779,8850	64,953
2780,8494	64,9093
2781,8135	64,8702
2782,7778	64,8335
2783,7419	64,797
2784,7063	64,7587
2785,6704	64,717
2786,6348	64,6707
2787,5989	64,6196
2788,5632	64,5654
2789,5273	64,5113
2790,4917	64,4617
2791,4558	64,4194
2792,4202	64,3841
2793,3843	64,3518
2794,3486	64,316
2795,3127	64,2711
2796,2771	64,2153
2797,2412	64,1512
2798,2056	64,0848
2799,1697	64,0221
2800,1340	63,9669
2801,0981	63,92
2802,0625	63,8801
2803,0266	63,8442
2803,9910	63,8097
2804,9551	63,7736
2805,9194	63,7336
2806,8835	63,6879
2807,8479	63,6362
2808,8120	63,5796
2809,7764	63,5208
2810,7405	63,4626
2811,7048	63,4072
2812,6689	63,3557
2813,6333	63,3071
2814,5974	63,26
2815,5618	63,2126
2816,5259	63,1632
2817,4902	63,111
2818,4543	63,0552
2819,4187	62,9953
2820,3828	62,9312
2821,3472	62,8634
2822,3113	62,7933
2823,2756	62,7236
2824,2397	62,6571
2825,2041	62,596
2826,1682	62,541
2827,1326	62,4905
2828,0967	62,4414
2829,0610	62,39
2830,0251	62,3343
2830,9895	62,2738
2831,9536	62,2105
2832,9180	62,1469
2833,8821	62,0854
2834,8464	62,0266
2835,8105	61,9692
2836,7749	61,9104
2837,7390	61,8465
2838,7034	61,7748
2839,6675	61,6943
2840,6318	61,6067
2841,5959	61,5159
2842,5603	61,4265
2843,5244	61,3417
2844,4888	61,2611
2845,4529	61,1813
2846,4172	61,0975
2847,3813	61,007
2848,3457	60,9111
2849,3098	60,8153
2850,2742	60,7259
2851,2383	60,6459
2852,2026	60,5739
