Fichero De Datos De SpectraSuite
++++++++++++++++++++++++++++++++++++
Fecha: Fri Oct 04 14:22:23 CEST 2024
Usuario: users
Presente Oscuro Del Espectro: Sí
La Referencia de Presente Del Espectro De: No
Muestreados de los componentes de Número de espectros: 1
Espectrómetros: QEB0653
Tiempo de integración (usec): 5000000 (QEB0653)
Promedio de Espectros Hechos un: 1 (QEB0653)
El Alisar Del Furgón: 0 (QEB0653)
Párrafo de de Corregir del la del del de Eléctrica del obscuridad: No (QEB0653)
Estrobo/Lámpara Permitido: No (QEB0653)
Correct for Detector Non-linearity: No (QEB0653)
Párrafo de de Corregir del la del del de Externa del luz: No (QEB0653)
Procesado del espectro de Número de pixeles en: 1044
>>>>> Comienza Data<<<<< Espectral Procesado Del EL
735,16	22,00
735,92	-8,00
736,67	21,00
737,42	4,00
738,18	-3,00
738,93	42,00
739,69	3,00
740,44	-6,00
741,19	-8,00
741,95	-2,00
742,70	8,00
743,45	15,00
744,21	4,00
744,96	34,00
745,71	-12,00
746,47	-9,00
747,22	9,00
747,97	-1,00
748,72	22,00
749,48	19,00
750,23	-15,00
750,98	20,00
751,74	2,00
752,49	12,00
753,24	4,00
753,99	8,00
754,74	3,00
755,50	27,00
756,25	2,00
757,00	3,00
757,75	20,00
758,50	18,00
759,26	16,00
760,01	9,00
760,76	3,00
761,51	-10,00
762,26	8,00
763,01	16,00
763,77	1,00
764,52	6,00
765,27	9,00
766,02	17,00
766,77	-3,00
767,52	-5,00
768,27	3,00
769,02	7,00
769,77	16,00
770,52	31,00
771,27	-3,00
772,02	4,00
772,77	7,00
773,52	14,00
774,27	-10,00
775,02	18,00
775,77	-8,00
776,52	-11,00
777,27	4,00
778,02	-20,00
778,77	21,00
779,52	13,00
780,27	15,00
781,02	18,00
781,77	0,00
782,52	17,00
783,27	26,00
784,02	3,00
784,77	6,00
785,52	4,00
786,27	8,00
787,02	19,00
787,76	-7,00
788,51	7,00
789,26	-2,00
790,01	6,00
790,76	-5,00
791,51	-3,00
792,26	9,00
793,00	14,00
793,75	13,00
794,50	-11,00
795,25	15,00
796,00	7,00
796,74	-5,00
797,49	6,00
798,24	3,00
798,99	21,00
799,73	-3,00
800,48	5,00
801,23	-15,00
801,98	19,00
802,72	30,00
803,47	7,00
804,22	-4,00
